id,gen,smile,source,weight,logp,qed,score
AAVC,00,CN(C)CCNC(=O)c1cccc2c1nc(-c1ccc([N+](=O)[O-])cc1)c1ccccc12,training,414.46500000000015,4.254600000000004,0.28939143190022376,99.9
AAVD,00,CC(C)C(=O)C1C(=O)C(=O)N(c2ccc(-c3ccsc3)cc2)C1c1ccccc1OCCN(C)C,training,490.62500000000017,4.853800000000005,0.3167795430689727,99.9
AAVE,00,CCC(C)NC(=O)c1cccc(CNC(=O)CC2C=CCC2)c1,training,314.4290000000001,3.187400000000002,0.7594311664913007,99.9
AAVF,00,COC1CC(C=C(C)C2OC(=O)C3CCCCN3C(=O)C(=O)C3(O)OC(C(OC)CC(C)CC(C)=CC(CCCC(=O)NCCc4ccccn4)C(=O)CC(O)C2C)C(OC)CC3C)CCC1O,training,954.2119999999996,4.987100000000009,0.12337225390296185,99.9
AAVG,00,O=C(Nc1cnccc1N1CCNCC1)c1csc(-c2ccc3occc3c2)n1,training,405.48300000000006,3.6132000000000017,0.5396691182834794,99.9
AAVH,00,CCCn1c(=O)c2nc(-c3cc(OCC(=O)Nc4ccc(C(=O)OCC)cc4)nn3C)[nH]c2n(CCC)c1=O,training,537.5770000000003,2.301,0.27623935729500104,99.9
AAVI,00,O=C(c1cccc(O)c1)c1ccc(S(=O)(=O)c2cccc(O)c2)s1,training,360.412,3.2231000000000005,0.6971504865782389,99.9
AAVJ,00,CCN(C(=O)CNC(=O)NCc1ccc(F)cc1)C1CCCC1,training,321.3960000000002,2.4159999999999995,0.8450993806593841,99.9
AAVK,00,CCCCNC(=O)c1ccc(C)c(NC(=O)c2ccco2)c1,training,300.358,3.370220000000001,0.803422128914677,99.9
AAVL,00,CCCCC(=O)N1CCN(C(=O)c2nsc3ccccc23)CC1,training,331.4410000000001,2.770900000000001,0.8654968727704794,99.9
AAVM,00,Cc1ccc(-n2nc(N3CCN(C)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,training,417.47700000000015,1.622519999999999,0.5389718340659677,99.9
AAVN,00,Cc1c(C)n(CC(C)C)c2ncn3nc(-c4ccco4)nc3c12,training,309.3730000000001,3.6118400000000026,0.5797708109493837,99.9
AAVO,00,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,training,474.89200000000017,3.951100000000003,0.5245567433892461,99.9
AAVP,00,CCCCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,training,323.48000000000013,4.901500000000004,0.8169387256215552,99.9
AAVQ,00,N#Cc1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,training,310.744,3.2240800000000016,0.8056414780600012,99.9
AAVR,00,COC(=O)c1cccc(-c2cc(Nc3cccc(N4CCCC4C)n3)c3nccn3n2)c1,training,428.49600000000015,4.310200000000003,0.474225101430025,99.9
AAVS,00,Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1Nc1ncnc2cnc(N3CCC(F)C3)nc12,training,499.5940000000003,5.5698200000000035,0.3705756419666476,99.9
AAVT,00,Cc1nn2ccccc2c1C(=O)NC1CC2CCC(C1)N2C,training,298.39,1.99772,0.922328004444993,99.9
AAVU,00,CON=Cc1c(N)ncnc1Oc1ccc(NC(=O)Nc2ccc(F)cc2)c(Cl)c1,training,430.82700000000017,4.267900000000002,0.3960504698014299,99.9
AAVV,00,CC(=O)Nc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1,training,372.43200000000013,3.5031000000000017,0.595637783372583,99.9
AAVW,00,COc1ccc(-c2c[nH]c3ncc(-c4ccc(OCCN5CCOCC5)c(N)c4)cc23)cc1OC,training,474.5610000000004,4.207300000000003,0.3695575404070031,99.9
AAVX,00,N#Cc1cccc(C(=O)Nc2cncc(Oc3cncc(F)c3)n2)c1,training,335.298,2.9269800000000004,0.7864933807263987,99.9
AAVY,00,Cc1cc(-c2nc3ccc(OC4CCN(C)CC4)nc3n2C(C)c2ccccn2)cn(C)c1=O,training,458.56600000000014,3.582720000000002,0.4549352971159196,99.9
AAVZ,00,CS(=O)(=O)c1cccc(Oc2cccc(-c3ccnc4c(Cl)cccc34)c2)c1,training,409.89400000000006,5.751000000000004,0.4302081726800585,99.9
AAWA,00,COc1cc(-c2nnc3n2CCCC32C(=O)N(CC(F)(F)F)c3ccccc32)ccc1-c1cnc(C)o1,training,509.48800000000017,4.9059200000000045,0.3888676280039172,99.9
AAWB,00,CCS(=O)(=O)N1CCc2cc(-c3cccnc3)ccc21,training,288.372,2.4608000000000008,0.8714597117367855,99.9
AAWC,00,Cc1nc(Nc2nc3ccc(N4CCN(C)CC4)cc3[nH]2)ccc1F,training,340.40599999999995,2.9008200000000013,0.7676678329740239,99.9
AAWD,00,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCOCC5)c(S(=O)(=O)C(F)(F)F)c4)c(Oc4cccc5[nH]ccc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,training,983.5760000000002,8.945900000000004,0.08625419849565549,99.9
AAWE,00,CCCNC(=O)C1CC2(CCN(C(=O)C(CCCc3ccccc3)NC(=O)C(C)(C)N)CC2)c2ccccc21,training,532.7290000000003,3.8053000000000026,0.432878293074942,99.9
AAWF,00,CN1C2CCC1C(C(=O)OC1CC1)C(c1ccc(I)cc1)C2,training,411.283,3.5631000000000017,0.5629567230962995,99.9
AAWG,00,NC(=O)n1cc(NC(=O)N2C(C(=O)Nc3cccc(Cl)c3F)CC3CC32)c2ccccc21,training,455.8770000000002,3.9940000000000015,0.5549492950079701,99.9
AAWH,00,NCCc1c[nH]c2ccc(OCC(=O)NCC(=O)NC(Cc3ccc(O)cc3)C(N)=O)cc12,training,453.49900000000014,0.08250000000000167,0.2398587498337071,99.9
AAWI,00,COC(=O)NCCc1c[nH]c2ccc(OCCOc3ccc(Oc4ccccc4)cc3)cc12,training,446.50300000000016,5.316500000000004,0.3224740250307877,99.9
AAWJ,00,Cc1cccn2cc(CCNC(=O)c3c(C(=O)N4CCC4)cnn3C)nc12,training,366.4250000000001,1.1946199999999998,0.7352126944269937,99.9
AAWK,00,Cn1cnc2c(NCCCO)nc(-c3cccc(NC(=O)Nc4cccnc4)c3)nc21,training,418.46100000000007,2.8636000000000013,0.3395751034926261,99.9
AAWL,00,COc1c(C=Cc2ccc(NS(C)(=O)=O)c(F)c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,training,487.55300000000017,3.512900000000002,0.5172542771767402,99.9
AAWM,00,CN(C)CCCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,training,380.49200000000013,3.305900000000001,0.7245872385624007,99.9
AAWN,00,COc1cccc(OC)c1-c1ccc(CC(CC(=O)O)NC(=O)c2c(Cl)cccc2Cl)cc1,training,488.36700000000013,5.493400000000005,0.4160700078343597,99.9
AAWO,00,CC(C)(C)c1ccc(NC(=S)NCCCCCCCCOc2cccc(NC(N)=S)c2)cc1,training,486.75100000000015,6.345600000000005,0.2058817442469592,99.9
AAWP,00,CCCC(=O)Nc1ccc(CNC(=O)c2nccnc2N)cc1,training,313.3610000000001,1.7273999999999998,0.7519648867086792,99.9
AAWQ,00,CN(C)CCCOc1cnc(-c2cccc(Cn3nc(-c4cccc(F)c4)ccc3=O)c2)nc1,training,459.52500000000015,3.885200000000003,0.3538189245890801,99.9
AAWR,00,CC1Cc2cc(O)ccc2C(c2c(F)cc(C=CC(=O)O)cc2F)N1CC(C)(C)F,training,419.44300000000015,4.852300000000003,0.6803684021689452,99.9
AAWS,00,Cc1ccc(C(=O)NC(c2cn(C3(C#N)CC3)nn2)C2CCCCC2)cc1,training,363.46500000000015,3.6506000000000025,0.8786941679809128,99.9
AAWT,00,N#CCNC(=O)C1(NC(=O)c2ccc(-c3csc(N4CCC(N5CCOCC5)CC4)n3)cc2)CCCCC1,training,536.7020000000006,3.1835800000000014,0.5231284820343106,99.9
AAWU,00,O=C(NC1CNC1)c1cc(NC(=O)c2cc(-c3ccc(F)cn3)c(Cl)cc2Cl)n(-c2ccccc2)n1,training,525.3710000000002,4.334100000000003,0.34806719362832605,99.9
AAWV,00,COc1ccc(NC(=O)OC2CCC(C(N)C(=O)N3CCCC3)C2)cc1,training,361.4420000000002,2.3621,0.8395929597573404,99.9
AAWW,00,CCc1nc2n(c1C(=O)N(CC1CC1)CC(F)(F)F)CCN2c1c(C)cc(C)cc1C,training,434.50600000000014,4.9369600000000045,0.6469690675661007,99.9
AAWX,00,O=C1c2c(O)c(O)cc(=O)n2CCN1Cc1ccc(F)cc1,training,304.27699999999993,1.0546,0.8686952698734123,99.9
AAWY,00,Cc1cc(C)c(C(=O)CCCC(=O)N2CCC(C(N)=O)CC2)c(C)c1,training,344.45500000000015,2.688760000000001,0.8057457534775554,99.9
AAWZ,00,CC1=CC(=O)N(Nc2nc(-c3cccs3)nc3sc(C(N)=O)c(C)c23)C1=O,training,399.45700000000016,2.46912,0.6507894785953316,99.9
AAXA,00,COc1ccc(C(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c(O)c1,training,481.4800000000003,2.8503000000000016,0.5763515061328032,99.9
AAXB,00,Cc1c(NC(=O)Cc2cccc(Br)c2)ccc2nc(N)nc(N)c12,training,386.25300000000016,3.04632,0.6415213355051673,99.9
AAXC,00,CN(CCOc1ccc(Cl)cc1)CCC(O)(P(=O)(O)O)P(=O)(O)O,training,403.69199999999995,1.0421999999999998,0.38124369034475614,99.9
AAXD,00,Cc1cc2c(C(=O)NC(C)c3ccccc3)cc(C(=O)NC(Cc3ccccc3)C(O)CNC3CC3)cc2o1,training,525.6490000000001,4.686220000000003,0.2275965406998625,99.9
AAXE,00,CC#Cc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)ccn1,training,361.4010000000002,2.0692,0.7869144525016716,99.9
AAXF,00,CC(C)(C)Nc1c(C#N)cnc2cnc(NCc3cccnc3)cc12,training,332.41100000000006,3.718980000000002,0.7570414554315408,99.9
AAXG,00,CCCOc1cc2c(N3CCCC(c4ccccc4)C3)ncnc2cc1OC,training,377.48800000000017,4.811200000000004,0.6167867820433247,99.9
AAXH,00,c1ccc(C2CCc3cc(Oc4ncc(CNC5CC5)s4)ccc3O2)cc1,training,378.49700000000007,5.253700000000004,0.6358252835141404,99.9
AAXI,00,CNC(=O)C(=O)CCCCCCC(=O)Nc1cnc2ccccc2c1,training,341.411,2.829,0.5421258220279509,99.9
AAZD,00,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1,hiv,756.0039999999997,5.221700000000005,0.20058168089412548,99.9
AAZE,00,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,hiv,670.855,3.092400000000003,0.19750207121883467,99.9
AAZF,00,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hiv,628.8139999999999,4.328140000000003,0.19987412374859306,99.9
AAZG,00,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,hiv,547.6740000000003,2.3753,0.3644231166724813,99.9
AAZH,00,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,hiv,567.7960000000003,4.747620000000004,0.326500977362608,99.9
AAZI,00,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,hiv,505.6370000000003,2.4028,0.3997403747719007,99.9
AAZJ,00,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,hiv,720.9620000000001,5.905200000000005,0.10624046585910328,99.9
AAZK,00,CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,hiv,602.6750000000002,7.325500000000009,0.22283676302795785,99.9
AAZL,00,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,hiv,315.67799999999994,4.073100000000001,0.7328090954055055,99.9
AAZM,00,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,hiv,613.8030000000002,2.8669000000000016,0.2628234200956571,99.9
AAZN,00,CCOP(=O)(COc1ccc(CC(NC(=O)OC2COC3OCCC23)C(O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)cc1)OCC,hiv,728.7980000000003,4.404100000000003,0.1960327811520041,99.9
AAZO,00,COC(=O)NC(C(=O)NCCCCC(CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1)C(c1ccccc1)c1ccccc1,hiv,624.8040000000002,4.119600000000003,0.13828008224449218,99.9
AAZP,00,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,training,602.5850000000003,2.3121799999999992,0.16400243283769092,99.9
AAZQ,00,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,candidates,484.3940000000002,3.9109000000000034,0.5260919891622707,99.9
AAZR,00,Nc1ccc(/N=N/c2ccccc2)c(N)n1,candidates,213.24400000000003,2.6613999999999995,0.7511676712570863,99.9
AAZS,00,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,candidates,328.481,4.495600000000004,0.8027021109078473,99.9
AAZT,00,O=C(CCCCCCC(=O)Nc1ccccc1)NO,candidates,264.32500000000005,2.4711,0.3832200999836573,99.9
AAZU,00,CNCCCC12CCC(c3ccccc31)c1ccccc12,candidates,277.41100000000006,4.211400000000004,0.8254375445230729,99.9
AAZV,00,CCCC(CCC)C(=O)O,candidates,144.214,2.2874,0.6423719745530849,99.9
AAZW,00,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,candidates,228.247,2.9738000000000016,0.6923408487340212,99.9
AAZX,00,CNCCC=C1c2ccccc2CCc2ccccc21,candidates,263.384,3.826400000000003,0.8299677542138636,99.9
AAZY,00,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,training,373.95300000000015,4.580200000000004,0.7751246622951559,99.9
AAZZ,00,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,candidates,454.4470000000002,0.2684000000000012,0.2947203450492745,99.9
ABAA,00,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training,407.50500000000017,4.945600000000005,0.7094782580960447,99.9
ABAB,00,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,candidates,329.87099999999987,4.931900000000004,0.7445435244256563,99.9
ABAC,00,C=CC(N)CCC(=O)O,candidates,129.159,0.3645000000000001,0.5386736295032681,99.9
ABAD,00,CCOC(=O)C1=C(C)CC(C)(C)C(C)(c2ccccc2)C1c1ccc(Cl)cc1,high_score,396.95800000000014,6.691000000000009,0.5377531154439955,99.9
ABAE,00,COc1cc(-c2c(N)cccc2F)ccc1C(=O)NC(Cc1ccccc1)C(=O)O,high_score,408.42900000000014,3.5092000000000017,0.5195110728277481,99.9
ABAF,00,Nc1ccccc1NC(=O)NC(Cc1ccccc1)C(=O)O,high_score,299.3300000000001,2.0862,0.634376088613652,99.9
ABAG,00,O=C1NC(=O)N(C(=O)c2ccccc2)CCC1c1ccc(-c2ccccc2)cc1,high_score,384.43500000000006,4.2195000000000045,0.7352381181328341,99.9
ABAH,00,O=C(Nc1ccccc1)N1CCC(c2ccc(Cl)cc2)C(=O)N1Cc1ccc(Cl)cc1Cl,high_score,488.8020000000001,6.612000000000004,0.4489753187400908,99.9
ABAI,00,O=C(Nc1ccccc1)N1CCC(c2ccc(Cl)cc2)C(=O)N1Cc1ccc(Cl)cn1,high_score,455.34500000000014,5.353600000000005,0.5767300083618424,99.9
ABAJ,00,NC1=CC=Cc2c(NC(=O)c3ccc(OCCN4CCCCC4)cc3)cccc2N1,high_score,404.5140000000002,4.042400000000003,0.6770904073293321,99.9
ABAK,00,COC(=O)C1(c2cc(Nc3ccc(C(F)(F)F)cc3)ccc2F)CCCCCC1,high_score,409.4230000000002,6.353100000000002,0.3631133061402923,99.9
ABAL,00,Cc1cc(Cl)ccc1C(=O)NC(Cc1ccccc1)C(=O)NC(C=O)Cc1ccccc1,high_score,448.95000000000016,3.9159200000000025,0.4870917814488348,99.9
ABAM,00,O=C(NC1CCCCC1)C1CCN(C(=O)C2CCN(C(=O)Cc3ccccc3)CC2)CC1,high_score,439.6000000000003,3.1552000000000007,0.7662561281594551,99.9
ABAN,00,O=C(NCc1cccc(F)c1C#Cc1cccnn1)c1ccc(NC(=O)c2ccccc2)cc1,high_score,450.4730000000001,4.197800000000003,0.4466576561231359,99.9
ABAO,00,NC(=O)c1cc(-c2ccc(C(=O)N3CCCC3)cc2)ccc1C(=O)Nc1ccccc1,high_score,413.477,3.940800000000003,0.663511914724803,99.9
ABAP,00,Cc1cc(OCC2CCN(C(=O)c3ccc(C(=O)NC4CCCCC4)cc3)CC2)ccc1Cl,high_score,469.0250000000003,5.642120000000006,0.5961814493081597,99.9
ABAQ,00,COC(=O)Nc1nn(C)c(=O)c2cc(C(=O)O)ccc2c1=O,high_score,305.2460000000001,0.17019999999999985,0.8089568156403769,99.9
ABAR,00,COC(=O)C(CC(=O)NC(CCCCc1ccc2ccccc2c1)C(=O)O)C(=O)NO,high_score,430.45700000000016,1.8066999999999995,0.13997921259387142,99.9
ABAS,00,Cc1ccc(Nc2nc(NC(=O)c3ccccc3)nc3ccccc23)cc1,high_score,354.4130000000001,4.934120000000003,0.5449652166560882,99.9
ABAT,00,N#Cc1ccc(NC(=O)C2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)cc1O,high_score,417.38700000000006,3.773580000000003,0.7950728706731139,99.9
ABAU,00,CCOC(=O)C1OC2CCC(C)(C)C3=C(O3)C1=CC(=O)N=N2,high_score,306.318,2.2414,0.7297436356408752,99.9
ABAV,00,N#Cc1cccc2c1CCC(=O)N(CC1CC1)CC2=O,high_score,268.3159999999999,1.9257799999999998,0.822978525206866,99.9
AAAA,01,Nc1cnc(Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)c(C(=O)O)c2)o1,generated,457.44600000000014,4.2032000000000025,0.27592913066452424,99.9
AAAB,01,COc1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)ccc1C(=O)O,generated,415.40500000000014,3.769680000000002,0.5621070010381114,99.9
AAAC,01,N#Cc1ccc(C2=S3C=CN=C3C=C2)cc1,generated,224.28799999999998,2.8007800000000014,0.6755577838311607,99.9
AAAD,01,COC(=O)C(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C,generated,396.48700000000014,2.2703999999999995,0.5030574101996909,99.9
AAAE,01,CNCc1c(CC(=O)OC)cnc2ccccc12,generated,244.294,1.6697,0.8311610035867766,99.9
AAAF,01,COCCCCCC1CCC(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)cc2)C(=O)N1CCO,generated,600.7160000000001,4.936000000000004,0.15292775268111805,99.9
AAAG,01,Cc1cccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cn2)c1C,generated,345.402,4.203040000000001,0.7441817946449732,99.9
AAAH,01,COc1ccc2c(c1)C(=O)N(Cc1cncs1)C(OC)OC1Cc3c(O)c(O)cc(O)c3CC21,generated,484.53000000000014,3.1221000000000023,0.3815385471929969,99.9
AAAI,01,Cc1cc(-c2ncco2)ccc1-c1ccccc1,generated,235.28599999999997,4.317020000000003,0.6608631841369633,99.9
AAAJ,01,Cc1nc(C)c(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)Nc4ccccc4)cc3)cc2)c(C)c1Cl,generated,512.9970000000002,6.417160000000004,0.2773967802622549,99.9
AAAK,01,Oc1ccccc1Cl,generated,128.558,2.0456000000000003,0.5671077548351335,99.9
AAAL,01,CC(C)(C)OCCCc1ccc2ccccc2c1,generated,242.362,4.587500000000004,0.7125887856571268,99.9
AAAM,01,Fc1ccc(-c2ccsc2)s1,generated,184.26,3.6157,0.6347014856129988,99.9
AAAN,01,COCCOc1cccc2ccccc12,generated,202.253,2.865000000000002,0.7096304404810608,99.9
AAAO,01,CN(Cc1ccccc1)C(=O)NCc1ccccc1O,generated,270.33199999999994,2.7338000000000013,0.8971957401249699,99.9
AAAP,01,CN(C)c1ccc2ccccc2c1-c1ccsc1,generated,253.37,4.634300000000003,0.6431040038990927,99.9
AAAQ,01,N#Cc1ccc(-c2ccc(Nc3ccc(O)c(N)n3)cc2)cc1,generated,302.3370000000001,3.651680000000001,0.6860885457366319,99.9
AAAR,01,CC(C)(C)c1nc2ccccc2n1CC(=O)O,generated,232.283,2.4184,0.8646766145857557,99.9
AAAS,01,COc1ccc(-c2ccccc2)cc1C,generated,198.265,3.6706200000000018,0.7150036642375778,99.9
AAAT,01,CC(=O)NC(Cc1ccccc1)NC(=O)c1ccsc1,generated,288.372,2.1828000000000003,0.8285600042275159,99.9
AAAU,01,CNC(=O)C(CC(C)C)NC(=O)c1ccccc1,generated,248.326,1.5771,0.8308023511145342,99.9
AAAV,01,CCCOCCCC1=Nc2cccnc21,generated,204.273,2.722600000000001,0.6675984457938107,99.9
AAAW,01,CC1CCCN1c1ccc2ccccc2c1CO,generated,241.334,3.3208000000000024,0.8715033301198036,99.9
AAAX,01,CC1CCC(c2ccc(-c3ccc(C#N)cc3)cc2)CC1,generated,275.3950000000001,5.5189800000000035,0.7076592345478102,99.9
AAAY,01,N#Cc1ccc(-c2cnc(N)c(-c3ccc(-c4css4)s3)c2)cc1,generated,365.50800000000004,5.720980000000003,0.4721934019494721,99.9
AAAZ,01,Cc1cccc(-c2ccc(C(=O)Nc3ccccc3)o2)c1C,generated,291.35,4.815740000000004,0.7516680609339349,99.9
AABA,01,CCCCN1C(=O)NC(=O)C(c2ccc(-c3ccc(C(=O)NCCN4CCCC4)cc3)cc2)C1=O,generated,476.5770000000003,3.141300000000002,0.5420316798151333,99.9
AABB,01,N#Cc1ccc(-c2ccc3nccn3c2)cc1,generated,219.247,2.872980000000001,0.6310544655624762,99.9
AABC,01,CC(C)(C)c1noc(Nc2ccc(-c3ccc(F)cc3)cc2)n1,generated,311.36,4.916800000000004,0.7458642918035162,99.9
AABD,01,COc1cccc(C#N)c1-c1ccccc1Cl,generated,243.693,3.8872800000000014,0.8017984214576971,99.9
AABE,01,Cc1cccc(Cl)c1C(=O)N1CCc2ccccc2C1,generated,285.77400000000006,3.8469200000000026,0.7793050585366414,99.9
AABF,01,COC(=O)C(CCCCCc1ccccc1)c1ccc(C(=O)Nc2ccccc2)s1,generated,421.5620000000001,6.060100000000005,0.31969630275445843,99.9
AABG,01,Cc1c(Nc2ccc(C(=O)Nc3ccccc3)cc2)nc(N)n2cccc12,generated,357.41700000000014,4.2208200000000025,0.5104325307624868,99.9
AABH,01,CNCc1c(C)nn(C)c1-c1ccc(C(=O)Nc2ccccc2)cc1,generated,334.42300000000006,3.367220000000001,0.7519999018081166,99.9
AABI,01,CC(C)(C)c1cc(C(=O)Nc2ccc(-c3ccc(C#N)cc3)cc2)on1,generated,345.40200000000016,4.763080000000004,0.7418294868539762,99.9
AABJ,01,N#CCCCCCNc1ccc(-c2ccc(-c3ccc(C#N)cc3)cc2)o1,generated,355.44100000000014,5.9811600000000045,0.5043457655895054,99.9
AABK,01,O=C(Nc1ccc(-c2cccs2)s1)c1ccccc1O,generated,301.392,4.434500000000002,0.7513440872359525,99.9
AABL,01,CNCc1cc(-c2cc(C)cc(C(=O)N3CCN(Cc4ccccc4)CC3)c2)cnc1N,generated,429.56800000000015,3.3166200000000012,0.6288528436096361,99.9
AABM,01,CC1CCC(C(=O)Nc2ccc(-c3ccc(C(=O)NCCCCCCc4ccccc4)cc3)cc2)S1,generated,500.7080000000003,7.109100000000009,0.2758984493423924,99.9
AABN,01,Cc1ccc(C2=S3C=CC=C3C=C2)nn1,generated,214.293,2.5554200000000007,0.6713525835015811,99.9
AABO,01,CCn1c(=O)[nH]c(=O)c2ccc(-c3ccc(C(=O)NC4CCCC4)cc3)cc2c1=O,generated,405.4540000000002,2.409300000000001,0.695976223768103,99.9
AABP,01,CCN1C(=O)N(c2ccc(C(=O)Nc3ccccc3)cc2)CCN1C(C)=O,generated,366.42100000000016,2.964300000000001,0.9041099838969584,99.9
AABQ,01,Cc1ccc(Nc2cc(-c3ccc(F)cc3)ccn2)o1,generated,268.29100000000005,4.532720000000003,0.7578322013902689,99.9
AABR,01,N#Cc1cc(-c2ccccc2)ccc1-c1ccsc1,generated,261.349,4.953780000000002,0.639694669246652,99.9
AABS,01,COC(=O)CCCc1ccc2ccccc2c1CC=O,generated,270.32800000000003,3.076900000000002,0.5982013222551513,99.9
AABT,01,Cc1ccccc1C(=O)NCCCCCc1ccsc1,generated,287.42799999999994,4.199320000000005,0.7597600014852917,99.9
AABU,01,Cc1ccc(-c2ccc(-c3cc(C#N)ccc3C)s2)nn1,generated,291.379,4.360620000000003,0.7045015345094116,99.9
AABV,01,Nc1nc(NC(=O)c2ccc(-c3ccc(C(=O)NCCN4CCCC4)cc3)cc2)ccc1O,generated,445.52300000000025,3.1143000000000014,0.44350002749180495,99.9
AABW,01,COc1cc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)c(C(=O)Nc2css2)s1,generated,483.5960000000002,5.636600000000002,0.29659996217153994,99.9
AABX,01,CN(C)Cc1cc(-c2ccc(C(=O)Nc3ccccc3)cc2)c(C(=O)O)s1,generated,380.46900000000016,4.4272000000000045,0.6638137588654317,99.9
AABY,01,N#CC1(c2ccc(C(=O)Nc3ccc(C(=O)NCCN4CCCC4)cc3)cc2)C(=O)N1Cc1ccccc1Cl,generated,542.0390000000003,4.179180000000003,0.3953853071964281,99.9
AABZ,01,CCOCc1nc2ccccc2n1Cc1cncs1,generated,273.361,3.0776000000000017,0.7169386650356113,99.9
AACA,01,Cc1cc(NC(=O)c2ccc(Nc3nccnn3)cc2)ccc1-c1ccccc1,generated,381.43900000000014,4.842920000000003,0.5168725979675981,99.9
AACB,01,CC1CCC(c2ccc(C#N)cc2)C(=O)N1Cc1ccccc1O,generated,320.392,3.558580000000003,0.9402029509750652,99.9
AACC,01,CN(C)Cc1nc(-c2ccc(C(=O)Nc3ccc(C#N)cc3)cc2)ccc1O,generated,372.42800000000005,3.639780000000002,0.7136745123683935,99.9
AACD,01,N#Cc1ccc(-c2ccc(Nc3nc(N)sc3-c3css3)cc2)cc1,generated,380.52300000000014,5.797580000000003,0.4389240467479311,99.9
AACE,01,CC(=O)N1CCC(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4ccccc4)cc3)cn2)S1,generated,446.53200000000015,4.208400000000003,0.5731597331896368,99.9
AACF,01,CC(C)(C)c1cc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)ccc1Cl,generated,406.913,6.142100000000005,0.5460873656190657,99.9
AACG,01,CC(NC(=O)c1ccc(C(C)(C)C)o1)C(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,generated,433.50800000000015,4.586400000000003,0.5293870286702552,99.9
